"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Liberia","LBR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","178.061940418762","157.18054062252","132.276400481762","56.2550880630993","143.223710269054","152.045577005662","188.543171339996","210.432908298336","258.380099244345","248.925915971454","279.850962016592","343.501816825914","342.871346836371","389.093426439569","358.756079814511","389.962141920729","379.568447462582","359.191735655298","398.217380621941","355.047035124339","279.574990652823","",
"Libya","LBY","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2722.7871794691","3448.06420017988","4124.22552561109","5641.00220483684","6388.78970400929","8025.39203914584","9941.01083723678","7802.42931717984","8719.41006188296","4870.79663695742","9414.94500816211","8406.18003749792","5696.28699226773","4032.21094633093","3736.8148659306","5113.4199084204","6690.05991556569","6542.28070633614","3524.81274614203","",
"St. Lucia","LCA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","1286.62117663034","1435.92749194122","1325.76227197963","1413.87440748627","1795.71345819656","1989.76601238851","2353.48156452417","2554.48237919125","2850.09447827","3185.8719906913","3571.24743694709","3727.11623488404","4098.53412153106","4080.83569266816","4210.78025916736","4439.95070504048","4592.27208288262","4582.56029684601","4891.42155100867","5070.71515214081","5038.37638847241","4623.09715268295","4664.60048183096","5062.60512053822","5375.69289523609","5638.64682267698","6560.72754538089","6835.91419913626","7193.65217544747","6973.51689379467","6967.58035980976","7553.91994895692","7353.35741053132","7143.46074758458","7616.07788813675","7307.5012141952","7787.67747239318","8250.67005609129","8785.52971576227","8960.85779151509","6807.20365519607","",
"Latin America & Caribbean","LCN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","531.443557619009","586.015193889617","640.479920384937","821.839355223019","1024.05011594484","1051.27831157167","1134.1710342834","1223.28790452096","1349.01392736183","1523.06319755723","1773.81885065587","2020.33909464584","1808.01413863312","1522.20328999396","1506.1559984706","1527.84222731237","1528.97507675044","1587.22520372545","1764.83740040854","1791.79384965905","2051.67276360368","2217.8833704331","2402.7026017953","2750.27638016558","3183.59937788246","3333.69963603135","3556.40060679601","3843.89569667147","3802.96089814148","3322.16902997309","3613.28552418004","3480.45379403085","3045.02430392587","3024.44474470985","3404.23859491422","4063.68201823464","4749.08315837175","5607.03368899071","6452.49329248954","6071.18216570271","7404.31500804748","8284.5684321633","8285.98823594462","8467.5105780231","8558.11820058416","7214.06996866991","6955.38103791337","7637.57241423187","7270.31070676428","7119.7395502642","5814.02851731763","",
"Least developed countries: UN classification","LDC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","186.414595612527","193.365754587674","207.283480704298","220.091603029886","230.883485909194","250.079648923558","258.951350830642","261.128346588879","278.584451917401","288.087711591992","349.76568589541","409.932698512119","472.550913661828","566.805450619518","703.038222502624","816.687428088874","914.967319870231","1250.17409528087","1786.42790948866","2294.10445125433","2869.81944842609","3660.23233688985","5017.25334221557","6694.72844271689","7445.2752448182","8496.26090105385","9910.16247253187","805.458118409974","807.222942086656","861.926669854987","857.182869640322","840.83848948739","889.790252435855","908.382538099053","959.166446183064","939.093834919709","",
"Low income","LIC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","289.152509837148","305.080242530651","340.769955611546","352.652277412301","340.183661819179","347.87945949223","416.57861911525","403.983425352712","413.873242585102","425.871820360887","489.116704872803","556.016785342912","632.752890235672","733.524536941921","867.38372033872","904.762152870783","965.985874551937","596.86198594314","580.546847857021","585.101051531116","613.561573735285","592.030563246284","549.129549692708","570.625674168416","591.110173741327","610.506417264097","577.635863600372","",
"Liechtenstein","LIE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","159.399665715681","170.662979915605","187.065637400692","228.115519180182","231.840589638449","205.096820114389","232.318713811859","156.18881672935","214.485681322692","251.798369761849","269.891183174923","291.267584917564","308.115142342518","349.499931059352","349.709531522757","370.043965879167","379.837581882577","393.110965834836","387.91700493466","439.980470708111","483.412953619501","518.807563494869","547.397193847394","609.578371827775","667.108226167997","705.602187366781","764.987212044981","784.827247779981","771.568018569928","799.356424881851","773.065304929582","808.919051229232","922.282917073189","994.472989406954","1160.39979149642","1327.6822977606","1512.44498802644","1861.99108245883","1943.0011904485","2596.51960754798","2960.02215065268","3070.74663402693","3273.25722613554","3449.80267590721","3476.39484978541","3511.29557138141","3669.09158739041","3656.20673742501","3460.53295418062","3314.93225055888","",
"Lower middle income","LMC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","114.635262241963","117.506726397566","126.536751109669","150.000259798113","182.907466955444","202.529777527795","216.809684377952","242.390226373076","263.616953967553","283.857995063109","345.252651737388","421.421190723074","426.455917290623","410.230979088233","392.925556702441","405.712771571816","425.092510819089","398.878007893838","402.301676635016","394.420063512268","414.781168436623","392.454444667194","412.190736858386","421.232014428885","466.225141617769","531.588111015396","586.940820339394","608.129835765737","581.310344878427","643.293882314829","671.231442013624","704.933302421263","820.920228842889","1029.01429148623","1241.47069227514","1482.47439987643","1827.29423457157","2395.12642246663","2960.0746071749","3214.06195906809","3754.8180137699","4320.08915463138","1762.70074841845","1756.34278720721","1817.56836809001","1800.18407297816","1858.81980257157","1960.14373522718","1944.31749354562","2036.05000983557","1918.84395457528","",
"Low & middle income","LMY","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","159.604160881484","168.358313045547","184.230214515789","227.137661851765","272.492273838482","294.12600681425","306.547199215878","336.168534539151","356.867965084465","401.006385325835","459.22341712857","521.582975833589","502.109119733724","474.771541652739","473.952236064052","489.541109418412","502.740000928709","501.675478943824","534.592404066275","549.346328764674","626.11333956215","639.73631968548","685.83969193001","731.068555080754","802.792043850946","890.542610751086","974.805096118624","1026.9268018002","997.058201440341","979.849615478198","1054.29830920517","1064.09076527898","1121.34385321425","1293.93572518827","1535.81243077399","1818.68433524996","2182.19532219024","2755.12913468636","3323.37518528252","3399.04838127586","3995.77179426153","4599.49975089177","3471.27979735863","3608.09794808269","3701.40974446096","3491.78747099326","3478.07286857341","3762.75448892283","3869.28896956074","3930.54140027375","3684.11100889167","",
"Lesotho","LSO","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","471.924062382019","479.384645756158","441.300529475851","484.261667883918","408.744130470536","300.629303363012","337.77575147901","422.765042486352","456.225134013451","449.727703226519","522.198881648028","575.598524906831","624.479600333056","591.580568279538","595.275511020924","642.052714687364","597.634072173103","613.296179881243","530.656953308196","533.239063400491","499.310066632068","537.888470913251","505.460550429789","746.152188291951","952.664394429979","1014.47060915829","1054.30685354733","1089.62286466632","1096.55634004821","1018.02139050868","1235.23295290831","1278.07612862207","1180.65219246963","1111.64351687529","1118.69741730643","1085.95825860085","959.499113511492","1041.82006299688","1157.31572948599","1067.63056124242","807.561388669494","",
"Late-demographic dividend","LTE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","181.503672361067","197.759971662289","220.85352014882","273.186235839807","308.411749481912","333.695505069302","352.197067141543","402.674341851004","413.64575832345","465.722494739225","500.915308581201","529.301414201782","533.58582801002","483.995276664553","506.904685926759","536.867348464636","572.963011416935","580.745527901995","649.817254110779","713.13050279644","742.103112322293","748.254581905465","804.390994194535","829.972969978959","980.133990080629","1226.84564769594","1363.49266135654","1417.38860216315","1354.93128049752","1232.17838082884","1338.48336777868","1371.86937800526","1446.54007092629","1629.28591928565","1933.50926247835","2308.93885833821","2774.70295312197","3498.8579653445","4256.33994472418","4146.29886440852","4864.34935284762","5772.40897575095","6199.58874085174","6612.68767947743","6855.4110092411","6354.16379050797","6358.05556864951","7009.19505881785","7480.54585988284","7590.60717575152","7254.10026349324","",
"Lithuania","LTU","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1624.36878324169","1854.72453592321","2303.40823302715","2609.78759095728","2541.54231354409","2715.50285523567","2953.19431903373","3520.11738371632","4629.28666528266","5670.58771273958","6741.8543952075","7914.59334189422","10361.1741921348","12653.8702176297","10332.2377198762","10176.6645723573","12033.8890696027","12012.2914291012","13290.7820937225","14166.0303775073","11838.5767545294","12464.1285865748","14096.2939156832","16191.077559759","16441.5703310181","17027.5342277053","",
"Luxembourg","LUX","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","2220.70872804573","2230.58749317361","2960.1846508944","3877.87130831788","5064.07548232643","5348.9343919766","6403.66367182194","7372.19045932289","9237.39043720149","10646.0965231387","11874.2276534395","10516.8047094257","10967.7860611449","11115.3048777152","10699.5120191914","11123.3522222162","15794.5460221797","19714.093054619","21769.9825947249","22752.5855210819","29147.571035747","31602.0671834625","34448.9067380634","34316.6236870243","35912.39064342","43389.4157234628","43237.370994025","39885.5644296102","39109.9599717448","41442.5924850456","37680.495072198","37755.5064832116","39244.6909844792","46808.2279742267","61450.135888844","66020.5779541575","64193.027630084","81459.5212846854","82247.0070602681","57113.2401066328","63141.9480701367","68757.02955742","73529.134789602","72382.9505300353","75729.9319275452","55705.3672375896","58417.838746147","65885.6751898259","69216.2184390164","61499.9008066116","67970.6671277357","",
"Latvia","LVA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1433.77050658013","1568.84481744018","1791.31397689378","2004.96344634627","2121.74783160886","2394.03602880615","2656.20387049295","3108.85808119132","3880.32107274837","4789.8434110048","5851.35155054116","7280.16275108109","10671.1508527149","12653.1583293606","10291.0393716303","8652.93162753778","9972.28249233266","10313.0335016288","11303.5221775105","11932.0968892286","10452.4489425429","11017.9088223392","12140.5711320079","13750.7043992914","13820.5120434398","13733.596639531","",
"Macao SAR, China","MAC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","244.776153564453","278.884765625","334.016326904297","404.213073730469","458.672882080078","476.798767089844","532.763000488281","620.988525390625","724.038696289063","956.76123046875","749.972106933594","726.169738769531","649.806457519531","581.156555175781","562.131408691406","735.899169921875","800.247192382813","907.231384277344","921.203308105469","1046.56518554688","1101.44091796875","1129.77844238281","1035.8203125","1156.46655273438","1231.19763183594","1358.88940429688","1211.31396484375","1288.32214355469","1266.34619140625","1168.41577148438","1174.69482421875","1245.22143554688","1518.85424804688","1720.48999023438","1797.16625976563","1953.4794921875","2222.23071289063","2571.75048828125","2527.22485351563","2470.474609375","2642.96020507813","2545.81884765625","2741.33422851563","2772.900390625","2513.51098632813","2524.322265625","2663.70556640625","2825.40795898438","2844.47998046875","2668.77197265625","",
"Monaco","MCO","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","439.858661465293","498.377802395756","419.17447166125","275.34913567268","328.136527232014","402.776311405391","484.795760459357","609.167838143278","828.628045484392","974.685529745914","1107.94956416368","1401.80947571699","1965.15716375798","1703.35567002031","2290.76700330982","2812.40198291299","3013.50815434254","3268.62775003393","3244.36899490716","2440.61625736895","2683.99133528658","3289.46652061334","3880.78637803364","4131.37238862368","4109.91053217045","",
"Madagascar","MDG","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","556.298140468206","488.667299273832","474.651827236265","455.373645755287","364.487040977647","348.387980197333","385.042016043675","266.910774508011","255.012693112996","243.507365077263","295.465496967017","229.594226952805","256.394873468236","274.624946816564","222.476578351552","225.59622150076","287.282388445925","240.035796279027","241.680769213368","234.581669886466","247.481956713364","284.670012477144","265.133769977934","304.818428742312","234.117950510791","262.969575478103","277.326615913495","359.636339685245","441.527797197866","365.64528906567","370.278616693552","419.058709150169","396.077423895609","420.229570164249","417.763587522235","361.103041666942","367.753833497293","412.193561560033","435.605195932285","429.747802928262","388.212510344961","",
"Maldives","MDV","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","567.162604199641","567.099081839582","541.315312475372","703.570764632699","738.561306593011","805.703556656913","854.868265844879","970.495744293629","1048.24481854606","1160.98510752991","1357.10463359355","1500.51316083927","1645.71931048075","1712.08254949803","1831.66253537193","1914.48696473822","2645.04434020586","2641.87501062257","3005.8047911828","3421.52185436846","3182.06280271836","4247.47090741979","4251.5484587018","5206.02827793436","5319.88647135892","5542.33997757909","5826.65121303151","5893.29634394093","6325.91580203661","6905.46138320713","7427.77755795601","7558.28014426767","7886.81662698077","8318.7254704249","8486.56294200849","5701.68460545157","",
"Middle East & North Africa","MEA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1901.14802525174","1923.62777275348","2149.73080387128","2345.73341803896","2441.18401295139","2386.8210048168","2495.94038873143","2624.38233039742","2637.16159074947","2606.93890559212","2787.47848824368","3210.66617418997","3677.06966973636","4274.91943297385","5061.49379761903","6031.38428874561","5554.52375844205","6305.67484475393","6615.50857367294","7028.86152484481","6853.28121727726","6835.95121348264","6093.82742677496","6091.03059450699","6134.63545774357","6156.84884642441","6193.3819475481","5595.542740148","",
"Mexico","MEX","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","616.970295220383","662.253327592172","739.806937816576","881.857230030869","1107.35777568723","1307.04048572584","1276.0811015426","1131.38387286967","1373.59757842453","1701.35134783625","2520.61030586942","3192.73287892311","2061.67722015546","1621.52558573451","1919.23268996359","2034.65263491596","1341.51031767699","1460.8570918002","1810.89626058587","2216.85531182692","2611.29156064996","3153.9204019954","3602.63577423525","4903.78383452878","5071.18762821886","3042.65753498483","3539.5647816847","4365.24257304182","4542.12728319064","5134.13252030011","5917.09724115341","6281.272261128","6295.92846377654","5713.95199620648","6029.76030200622","6531.75510759618","7181.09787030337","7622.02222334727","7834.66019015863","6290.90835434941","7381.69991047914","7882.76339398186","7914.7872955061","8274.2027710534","8533.07989670603","7625.25304913493","6902.42987666786","7289.78596640226","7527.49119186852","7730.32263891298","6267.60835549676","",
"Marshall Islands","MHL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","163.655810596845","172.679290595257","189.165337371479","233.53207096193","280.049618894306","302.529449972041","315.451160201404","346.131726214912","367.497091882823","413.1733457089","473.524541363547","539.465896341806","519.326236114711","490.733811086206","490.424169806839","506.563922419767","520.387722565598","518.613696018286","552.897240408328","569.130538688504","650.004501635139","665.08341390588","715.712108132674","765.212130925865","844.541595093866","938.149399011318","1027.57493697971","1083.61886681943","1053.07236251904","1035.40976296112","1113.80055256057","1126.23798766138","1188.75530332867","1376.70699047866","1636.9388386771","1942.21244936593","2335.55763728536","2957.06707970523","3572.49717698419","3656.74585550477","4311.49552905326","5010.89187506446","3773.62627299567","3928.50231736535","4033.26679088408","3807.92020705547","3801.74896684663","4120.55792612607","4242.46227308319","4314.88996878455","4050.02973276712","",
"North Macedonia","MKD","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1020.14894981109","1383.14680279132","1857.04439006706","1832.67561088768","1552.93111365843","1504.34141974961","1533.3575920783","1493.32543736275","1467.40695529274","1588.49039950855","1908.45250060071","2183.96256120409","2392.41379479639","2670.77993243892","2919.4165668816","3725.63752566078","3589.55678409652","3525.0539658317","3966.89108149032","3664.16243418384","4124.45155889056","4362.33446563458","3838.22829005142","4105.68929162505","4300.79122603883","4965.76224932172","4911.65284822896","4844.31837207743","",
"Mali","MLI","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","224.537680864256","190.884933428707","158.756582713804","153.740880084367","143.732365656698","163.689776973317","214.388202085211","239.76038349754","242.060080584713","242.98176226621","290.772155696241","290.54390188996","295.582065038449","288.868716376369","197.9669183139","252.877736118327","253.314460118474","235.279828950078","246.897755759242","292.024654472727","241.082769497466","264.292487945149","275.633151385612","340.82491647119","381.677599575328","426.206110457125","437.842497579029","494.306284568202","587.519337761126","579.230002660233","593.713270843821","692.251482201306","617.103472375718","659.580322111066","721.02553570101","640.526752686485","664.052463373026","710.873759461819","766.33754862666","785.429948881431","662.194949600594","",
"Malta","MLT","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Myanmar","MMR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","69.2726405744121","69.249028498465","61.0778550843359","63.9232936892626","90.8468946054693","100.911130484625","105.351071187913","107.847353093733","113.683617302164","121.141898589237","130.433578278087","136.491780973292","137.403103177725","138.414642367366","141.992018050816","140.663763916385","169.386480359282","205.129636702547","247.919124580558","340.523201254932","470.059553134245","598.946884750492","787.232847297629","1105.85238626298","1526.6200422507","2080.33429671512","2596.04681459769","3360.18945694253","4608.51518551795","6463.68669417072","7795.42710228992","9456.83164927546","14141.9163738969","21786.579703668","29115.9246007922","37609.8589393313","49613.5487908178","70453.3615372488","96716.0950202687","109611.141936757","127804.235294415","151910.31635392","2044.20210697526","1036.20919538173","1043.02121068654","1040.79814848406","994.811990431028","999.390793102484","1094.80248478457","1118.31858765022","1299.76599433551","",
"Middle East & North Africa (excluding high income)","MNA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","945.667646148545","981.449011572851","1150.37757595759","1291.48413416592","1354.48284196893","1402.23281164195","1467.35689272581","1472.94174812893","1514.93725367849","1481.90784599881","1568.38391707762","1822.84799638943","2048.38504935226","2355.91119656076","2925.02433747466","3506.6974051818","3515.46198366165","3931.57433687425","3721.52381496599","3979.04848773483","3624.00447478346","3521.13300467349","3202.32296697855","3221.07538135042","3050.63812346839","2767.4504278833","2820.86921868358","2547.24393732233","",
"Montenegro","MNE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4017.72285679444","5419.93099249036","6677.80715076446","6058.60642348139","5910.29143015815","6597.54644166308","6037.69571753832","6641.90841378156","6780.20617230344","6040.25659035713","6405.23989117841","7162.90713125409","8079.04510733221","8129.85910602095","6964.36216614679","",
"Mongolia","MNG","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","1019.91664142834","1096.3438143202","1134.80918860869","840.152445981992","837.717474838557","1125.83381276144","1127.20332102033","1131.73652408063","1130.31029820108","835.569531060065","937.816456694973","515.267473295015","301.520504631503","347.252217191594","541.771449036278","528.798815145316","443.969887110916","424.932726060177","399.11994976913","414.863163146003","451.315385969712","494.830474517458","564.654797034145","678.578782035208","812.609418273777","1006.70065584047","1249.12339681373","1645.95981836689","1316.48137440655","1860.7288056702","2583.42155902651","3319.29289432003","3483.95420474061","3177.43105617441","3032.91752725507","2847.83392521426","2556.69300543261","2998.2203094176","3181.23160172221","2794.13792304041","",
"Northern Mariana Islands","MNP","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","212.109382415059","135.013771911761","139.795907716609","134.933988045263","125.813159578557","178.566449744979","220.037902870464","243.726249626352","284.791804490977","253.953198198389","228.626194744737","213.598838252546","260.978463870933","321.236747414649","350.29889586315","356.022843905733","399.246649763241","465.959880046305","440.7130063799","388.54191053235","485.374677002584","536.949506595691","537.934095209718","542.109712962608","465.202260735069","335.538034051828","350.797498845248","390.900341805564","384.310856702666","329.86263029134","",
"Mauritania","MRT","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","606.499619639579","609.330247287103","590.087870450003","598.742225121131","543.583456065248","480.721424827517","552.556242136595","617.101368475483","638.718791231163","640.29402059234","646.890623870952","926.762309175569","911.490237533516","751.408435969722","769.667305100376","805.660369203373","841.164819419276","793.48544749333","758.74813768194","727.674751247666","634.928600948135","581.334033943839","601.490876668453","681.098297254257","746.10971657357","865.684059046398","968.858976550721","1050.73767092832","1240.80883747133","1215.29742371091","1312.46064907561","1532.24296026895","1467.67011416261","1573.2821793966","1387.97942656302","1314.2858272636","1337.8064585549","1381.64313024246","1509.77264386444","1567.71397472832","1405.69417978949","",
"Mauritius","MUS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","748.256770217991","849.379028608206","1027.42477495959","1189.61393343215","1083.8071754867","1057.66465197019","985.974100296115","995.416750275284","941.790379768845","966.852452847938","1315.68711346221","1715.11521288856","1925.73322124652","1965.26073473736","2364.0527968643","2529.27776833049","2788.53344718615","2752.02437819741","2890.78632623022","3204.57710183998","3429.46535966617","3176.91442186776","3119.55747095235","3224.79913075071","3450.24278081985","3432.28673386905","3603.62304824505","4279.81571985462","4836.18795367415","4725.40695979822","5158.84978557467","6089.72031977284","7242.86464097945","6358.6785300005","6661.06845809341","7508.75915439427","8010.30670078877","8779.22668122191","9342.28119790568","8664.62591230036","9157.29896879474","10137.4887020772","11111.9629053278","11060.9767948608","8335.04511195032","",
"Malawi","MWI","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","154.581265876898","153.68708654197","139.826697746035","148.10199699492","146.311072847838","132.135964660646","125.378437569704","112.355272111768","127.479452188027","139.275029397609","161.518439206597","190.40950647585","150.630179267464","177.439810264013","86.612601769294","99.6199064281911","181.785837326818","215.588920151826","126.038335554798","129.257231564376","122.614631899125","115.815245292578","248.940062557716","214.496728924884","234.436531714735","238.556306654153","251.277720229699","270.952782411499","314.90616298969","340.171661407313","373.944031094646","425.541357179512","294.686740265822","268.130756138202","284.783803113039","299.84524020315","255.619606407415","425.858393284103","466.455366372498","516.620842333535","561.423171147031","",
"Malaysia","MYS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","250.552311888851","258.080635780516","266.507080319565","358.158341526752","509.640975201797","455.345661870573","529.165538507339","603.034499624833","775.747127163776","841.008214317422","966.800197186655","1119.28207464805","1016.5006877446","1134.32163045407","1392.15260362157","1196.23635578967","952.396623828764","1008.35225557384","1156.11894161071","1200.29932179095","1413.21401695324","1616.63581973614","1897.1028266569","2188.36113152435","2420.22178141538","2844.64693870498","3166.86680827167","3059.43711365737","2000.93630253289","2135.35917831344","2499.75726744712","2499.03887175882","2736.241330537","2911.0701275984","3324.6466436531","3760.90646331355","4255.40782187466","5056.0682793017","5870.90550694975","5173.96082168699","6388.25230888171","7497.13046284449","7668.17636970779","7801.43882421492","7945.3286389488","7079.3910930821","7042.6087934776","7220.78415594065","7796.23644773526","8047.00149975951","7464.62383146659","",
"North America","NAC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","4428.15812032954","4746.8762382051","5209.44896615497","5774.03363320027","6077.24259714796","6487.51468136628","7224.86000692645","7883.58065209901","8759.1241112914","9341.65727259032","9986.41718532561","11268.1405255405","11854.6634354991","12540.4972351687","13950.5530835206","14773.8879202909","15440.1303951034","16375.6172151333","17893.5884472104","18864.9524164555","19581.1804679411","19991.152820174","20718.6651032382","21246.3645361943","22343.8626526258","23335.4243767517","24504.1863981943","25900.8269080814","27175.0028899769","28431.802916706","30054.7034975719","30462.0108396571","31409.7412014022","32456.6973643443","34548.2875875591","36875.5410415091","39198.4531158626","40275.4625157971","39902.8095368094","38486.4860287328","40983.6353223114","42830.7849734102","44660.4378034056","45489.5639476209","46945.539647537","47810.1179182478","47977.4902361147","50028.8480414125","52041.1641982794","53605.9142477909","51407.4256339464","",
"Namibia","NAM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1644.21916687778","1838.93378415997","2013.24894475827","1861.61901050609","2079.37299679739","2249.57091062778","2168.47884245193","2196.66448570666","2022.36614529043","1914.54995603395","1948.64210794374","1720.70887941713","1619.75113406884","2404.85803674393","3070.12968768756","3190.91417498488","3473.81802428629","3617.71348945137","3555.86963181627","3612.13797530945","4430.17692862776","4808.27635579947","4984.56107385853","4727.99267161136","4763.73543717719","4273.61688469615","3855.7380608674","4574.1674827886","4725.72805620226","4277.36914938481","3473.15692451069","",
"New Caledonia","NCL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","7540.16422706176","6232.73746933053","5713.10912834592","5139.87895090787","4861.1935377514","5065.06960181288","7022.56116936765","8529.59501557632","10143.5991445157","10137.9285551654","13148.116723913","12625.3122113115","14182.5037959054","13588.3704795768","14059.3829493039","15525.0340529162","15443.0969204916","13648.2340207926","13586.3873070309","12566.0806638179","9815.69197580078","","","","","","","","","","","","","","","","","","","","","",
